_MEMBER_cluster_1_x_name,_LogP_cluster_1_x_name,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-4.2,GO:0048813,dendrite morphogenesis,M1,1,0
1,-9.3,GO:0001568,blood vessel development,M1,1,0
1,-2.5,GO:0060191,regulation of lipase activity,M1,1,0
1,-4.3,GDP05535,Papilloma,M1,1,0
1,-4.3,WP5083,Neuroinflammation and glutamatergic signaling,M1,1,0
1,-3.1,R-HSA-9013406,RHOQ GTPase cycle,M1,1,0
1,-2.1,R-HSA-4086398,Ca2+ pathway,M1,1,0
1,-2.7,GO:0023061,signal release,M1,1,0
1,-2.6,GO:0001667,ameboidal-type cell migration,M1,1,0
1,-5.4,WP4746,Thyroid hormones production and peripheral downstream signaling effects,M1,1,0
1,-4.3,M166,PID ATF2 PATHWAY,M1,1,0
1,-2.4,WP1772,Apoptosis modulation and signaling,M1,1,0
1,-3.6,R-HSA-445355,Smooth Muscle Contraction,M1,1,0
1,-2.7,GO:0035850,epithelial cell differentiation involved in kidney development,M1,1,0
1,-2.6,GDP02826,"Glaucoma, congenital",M1,1,0
1,-4.3,CORUM:5177,"Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)",M1,1,0
1,-4.4,M99,PID TXA2PATHWAY,M1,1,0
1,-3.7,M91,PID TCPTP PATHWAY,M1,1,0
1,-3.5,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,M1,1,0
1,-4.2,GO:0097306,cellular response to alcohol,M1,1,0
1,-7.1,GO:1903050,regulation of proteolysis involved in protein catabolic process,M1,1,0
1,-4.5,WP5316,Primary ovarian insufficiency,M1,1,0
1,-4.4,GO:0072006,nephron development,M1,1,0
1,-5,GO:0031623,receptor internalization,M1,1,0
1,-3.1,GDP05387,Osteoarthritis Of Hip,M1,1,0
1,-3.9,GO:0016358,dendrite development,M1,1,0
1,-3.2,GO:0033209,tumor necrosis factor-mediated signaling pathway,M1,1,0
1,-2.3,WP75,Toll-like receptor signaling pathway,M1,1,0
1,-7.6,GO:0046903,secretion,M1,1,0
1,-9.9,GO:0010959,regulation of metal ion transport,M1,1,0
1,-3.9,GO:0099173,postsynapse organization,M1,1,0
1,-4.3,GO:2000649,regulation of sodium ion transmembrane transporter activity,M1,1,0
1,-9.1,hsa04152,AMPK signaling pathway,M1,1,0
1,-2.7,WP3850,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling,M1,1,0
1,-3.5,R-HSA-1483255,PI Metabolism,M1,1,0
1,-3,GO:0032414,positive regulation of ion transmembrane transporter activity,M1,1,0
1,-3.6,R-HSA-74752,Signaling by Insulin receptor,M1,1,0
1,-4.4,GO:0002237,response to molecule of bacterial origin,M1,1,0
1,-2.4,GDP01822,Crohn Disease,M1,1,0
1,-5.6,GO:0071214,cellular response to abiotic stimulus,M1,1,0
1,-12,GO:1901699,cellular response to nitrogen compound,M1,1,0
1,-3.2,GO:0001505,regulation of neurotransmitter levels,M1,1,0
1,-6,R-HSA-5653656,Vesicle-mediated transport,M1,1,0
1,-6,WP1541,Energy metabolism,M1,1,0
1,-3.5,GDP04737,Monogenic Diabetes,M1,1,0
1,-4.2,M7,PID FCER1 PATHWAY,M1,1,0
1,-2.7,hsa05216,Thyroid cancer,M1,1,0
1,-4.2,GO:0045598,regulation of fat cell differentiation,M1,1,0
1,-4.1,GO:0060538,skeletal muscle organ development,M1,1,0
1,-6.7,GO:0098657,import into cell,M1,1,0
1,-4.7,GO:0009612,response to mechanical stimulus,M1,1,0
1,-7.8,GO:0001952,regulation of cell-matrix adhesion,M1,1,0
1,-2.1,GO:1904035,regulation of epithelial cell apoptotic process,M1,1,0
1,-4.3,hsa05162,Measles,M1,1,0
1,-2.2,GO:0001706,endoderm formation,M1,1,0
1,-2.7,R-HSA-1500931,Cell-Cell communication,M1,1,0
1,-4.2,GO:0099175,regulation of postsynapse organization,M1,1,0
1,-9,GO:0071396,cellular response to lipid,M1,1,0
1,-8.1,hsa04810,Regulation of actin cytoskeleton,M1,1,0
1,-2,R-HSA-375165,NCAM signaling for neurite out-growth,M1,1,0
1,-3,hsa04725,Cholinergic synapse,M1,1,0
1,-4.4,GO:0032941,secretion by tissue,M1,1,0
1,-2.5,GO:0010171,body morphogenesis,M1,1,0
1,-3,GDP05058,Nervous System Diseases,M1,1,0
1,-3.8,GO:0002833,positive regulation of response to biotic stimulus,M1,1,0
1,-4.5,GO:0045778,positive regulation of ossification,M1,1,0
1,-7,GO:0014706,striated muscle tissue development,M1,1,0
1,-7.2,GO:0071496,cellular response to external stimulus,M1,1,0
1,-10,GO:0071407,cellular response to organic cyclic compound,M1,1,0
1,-4.7,GO:0051091,positive regulation of DNA-binding transcription factor activity,M1,1,0
1,-4.4,GDP02837,Glomerular Hyalinosis,M1,1,0
1,-6.2,GO:0043271,negative regulation of monoatomic ion transport,M1,1,0
1,-17,GDP05999,Prostatic Neoplasms,M1,1,0
1,-5.3,GO:0050920,regulation of chemotaxis,M1,1,0
1,-3.7,GDP06079,Pulmonary arterial hypertension,M1,1,0
1,-8.6,GO:0042698,ovulation cycle,M1,1,0
1,-7.6,WP236,Adipogenesis,M1,1,0
1,-3.2,GDP07240,Urinary bladder cancer,M1,1,0
1,-9.6,GO:0018193,peptidyl-amino acid modification,M1,1,0
1,-2.4,GO:2001257,regulation of cation channel activity,M1,1,0
1,-2.5,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,M1,1,0
1,-4.3,hsa04910,Insulin signaling pathway,M1,1,0
1,-2.4,GO:0030195,negative regulation of blood coagulation,M1,1,0
1,-2,GO:1901800,positive regulation of proteasomal protein catabolic process,M1,1,0
1,-3.3,GO:0042063,gliogenesis,M1,1,0
1,-4.8,GO:0000165,MAPK cascade,M1,1,0
1,-10,M124,PID CXCR4 PATHWAY,M1,1,0
1,-10,GO:0006816,calcium ion transport,M1,1,0
1,-3.4,GO:0072073,kidney epithelium development,M1,1,0
1,-5.8,GO:1903320,regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-2.9,GO:0033688,regulation of osteoblast proliferation,M1,1,0
1,-2.1,GO:0048259,regulation of receptor-mediated endocytosis,M1,1,0
1,-2.9,GO:0031348,negative regulation of defense response,M1,1,0
1,-4.2,WP2853,Endoderm differentiation,M1,1,0
1,-4.1,GO:0031644,regulation of nervous system process,M1,1,0
1,-14,GO:0051347,positive regulation of transferase activity,M1,1,0
1,-8.6,hsa04310,Wnt signaling pathway,M1,1,0
1,-6.2,GO:0022612,gland morphogenesis,M1,1,0
1,-3.8,hsa05214,Glioma,M1,1,0
1,-3.8,R-HSA-9824439,Bacterial Infection Pathways,M1,1,0
1,-6.4,GO:0043551,regulation of phosphatidylinositol 3-kinase activity,M1,1,0
1,-2.1,GO:0008544,epidermis development,M1,1,0
1,-2.3,WP286,IL-3 signaling pathway,M1,1,0
1,-3.3,GO:0061440,kidney vasculature development,M1,1,0
1,-5.5,hsa05410,Hypertrophic cardiomyopathy,M1,1,0
1,-6.8,GO:0010632,regulation of epithelial cell migration,M1,1,0
1,-3.9,hsa04920,Adipocytokine signaling pathway,M1,1,0
1,-2,M8,PID ENDOTHELIN PATHWAY,M1,1,0
1,-3.5,GO:0032370,positive regulation of lipid transport,M1,1,0
1,-2,GO:0051445,regulation of meiotic cell cycle,M1,1,0
1,-3.1,GO:0043954,cellular component maintenance,M1,1,0
1,-2.5,GO:0035148,tube formation,M1,1,0
1,-4.7,GO:0042060,wound healing,M1,1,0
1,-2,GO:0009306,protein secretion,M1,1,0
1,-5,GO:0043266,regulation of potassium ion transport,M1,1,0
1,-4.2,hsa05132,Salmonella infection,M1,1,0
1,-2.8,GDP03754,Intracranial Neoplasm,M1,1,0
1,-3,GO:0070633,transepithelial transport,M1,1,0
1,-2.6,hsa04210,Apoptosis,M1,1,0
1,-2.8,GO:1905952,regulation of lipid localization,M1,1,0
1,-4.4,WP2643,Nanoparticle-mediated activation of receptor signaling,M1,1,0
1,-4.3,GDP00891,Brain Neoplasms,M1,1,0
1,-4.5,GO:0030003,intracellular monoatomic cation homeostasis,M1,1,0
1,-2.2,hsa04620,Toll-like receptor signaling pathway,M1,1,0
1,-2.3,GO:0000041,transition metal ion transport,M1,1,0
1,-2.6,GO:0045445,myoblast differentiation,M1,1,0
1,-2.2,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,M1,1,0
1,-3.8,GDP01016,Camptodactyly of fingers,M1,1,0
1,-2.7,R-HSA-9607240,FLT3 Signaling,M1,1,0
1,-5.9,GO:0038094,Fc-gamma receptor signaling pathway,M1,1,0
1,-3.4,GO:0007263,nitric oxide mediated signal transduction,M1,1,0
1,-13,GO:0051223,regulation of protein transport,M1,1,0
1,-2.3,GDP05112,Neurodevelopmental Disorders,M1,1,0
1,-4.1,R-HSA-389356,CD28 co-stimulation,M1,1,0
1,-2.3,GDP00518,Arachnodactyly,M1,1,0
1,-3.3,hsa04070,Phosphatidylinositol signaling system,M1,1,0
1,-4.5,GDP06451,Scoliosis,M1,1,0
1,-4,GDP02052,Diabetic Amyotrophy,M1,1,0
1,-6.6,WP3929,Chemokine signaling pathway,M1,1,0
1,-5.3,GO:0046887,positive regulation of hormone secretion,M1,1,0
1,-4.9,GO:0045807,positive regulation of endocytosis,M1,1,0
1,-7.3,GDP02058,Diabetic Nephropathy,M1,1,0
1,-2.4,GO:0003254,regulation of membrane depolarization,M1,1,0
1,-3.7,R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",M1,1,0
1,-11,GO:0048732,gland development,M1,1,0
1,-4.5,R-HSA-199991,Membrane Trafficking,M1,1,0
1,-3.1,GO:0010638,positive regulation of organelle organization,M1,1,0
1,-2.5,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,M1,1,0
1,-4.7,hsa04919,Thyroid hormone signaling pathway,M1,1,0
1,-9.1,GDP02994,Heart Failure,M1,1,0
1,-5.7,GO:1903522,regulation of blood circulation,M1,1,0
1,-4.5,GO:0055080,monoatomic cation homeostasis,M1,1,0
1,-2.7,GDP04143,Lipoatrophy,M1,1,0
1,-2.5,GDP06403,Sarcoma,M1,1,0
1,-5.1,GO:0007044,cell-substrate junction assembly,M1,1,0
1,-4,GO:0071383,cellular response to steroid hormone stimulus,M1,1,0
1,-8.3,GO:0042176,regulation of protein catabolic process,M1,1,0
1,-10,GO:0071560,cellular response to transforming growth factor beta stimulus,M1,1,0
1,-4.8,GO:1904029,regulation of cyclin-dependent protein kinase activity,M1,1,0
1,-7,GO:0030308,negative regulation of cell growth,M1,1,0
1,-3.6,GO:0046928,regulation of neurotransmitter secretion,M1,1,0
1,-5.3,WP4258,lncRNA in canonical Wnt signaling and colorectal cancer,M1,1,0
1,-12,WP5087,Malignant pleural mesothelioma,M1,1,0
1,-2.8,WP4950,16p11.2 distal deletion syndrome,M1,1,0
1,-7.1,GO:0062197,cellular response to chemical stress,M1,1,0
1,-3.3,GO:0006883,intracellular sodium ion homeostasis,M1,1,0
1,-6.3,GO:0042692,muscle cell differentiation,M1,1,0
1,-2.4,GDP06904,Syndactyly,M1,1,0
1,-2.5,GO:0046849,bone remodeling,M1,1,0
1,-3,GO:0048705,skeletal system morphogenesis,M1,1,0
1,-3.3,GO:0048260,positive regulation of receptor-mediated endocytosis,M1,1,0
1,-4.1,WP2881,Estrogen receptor pathway,M1,1,0
1,-4.3,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,M1,1,0
1,-6.3,R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,M1,1,0
1,-5.4,hsa04520,Adherens junction,M1,1,0
1,-3.2,GDP06484,Senile Dementia,M1,1,0
1,-4,GDP02054,Diabetic Autonomic Neuropathy,M1,1,0
1,-6.3,WP2059,Alzheimer's disease and miRNA effects,M1,1,0
1,-2.9,GO:0051235,maintenance of location,M1,1,0
1,-3.6,GO:1904407,positive regulation of nitric oxide metabolic process,M1,1,0
1,-2.2,GO:0009409,response to cold,M1,1,0
1,-2.9,GO:0022037,metencephalon development,M1,1,0
1,-2.9,GO:0018107,peptidyl-threonine phosphorylation,M1,1,0
1,-3.5,GO:0032495,response to muramyl dipeptide,M1,1,0
1,-4.7,M142,PID AJDISS 2PATHWAY,M1,1,0
1,-10,hsa05222,Small cell lung cancer,M1,1,0
1,-6.1,GO:0003015,heart process,M1,1,0
1,-2.8,GO:0001838,embryonic epithelial tube formation,M1,1,0
1,-3.6,M2,PID SMAD2 3NUCLEAR PATHWAY,M1,1,0
1,-8.8,GDP04398,Mammary Neoplasms,M1,1,0
1,-6.2,GO:0030002,intracellular monoatomic anion homeostasis,M1,1,0
1,-3.7,R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,M1,1,0
1,-4.1,GO:0080164,regulation of nitric oxide metabolic process,M1,1,0
1,-3.8,GO:0060048,cardiac muscle contraction,M1,1,0
1,-3.4,GO:0001843,neural tube closure,M1,1,0
1,-4,GDP02063,Diabetic polyneuropathy,M1,1,0
1,-5.8,GO:0002253,activation of immune response,M1,1,0
1,-3,GO:1901017,negative regulation of potassium ion transmembrane transporter activity,M1,1,0
1,-3.7,M174,PID UPA UPAR PATHWAY,M1,1,0
1,-2.3,GO:0010543,regulation of platelet activation,M1,1,0
1,-2.8,GO:0043627,response to estrogen,M1,1,0
1,-4.4,GO:0043409,negative regulation of MAPK cascade,M1,1,0
1,-5.3,hsa01522,Endocrine resistance,M1,1,0
1,-2.8,GO:1901797,negative regulation of signal transduction by p53 class mediator,M1,1,0
1,-3.1,GO:0032868,response to insulin,M1,1,0
1,-2.8,GO:0048863,stem cell differentiation,M1,1,0
1,-2.5,GDP04467,Medullomyoblastoma,M1,1,0
1,-2,GO:0031398,positive regulation of protein ubiquitination,M1,1,0
1,-4,GO:0031099,regeneration,M1,1,0
1,-4.9,GO:0008202,steroid metabolic process,M1,1,0
1,-3.2,GO:0033233,regulation of protein sumoylation,M1,1,0
1,-3.1,GO:0051961,negative regulation of nervous system development,M1,1,0
1,-2.3,GO:0050819,negative regulation of coagulation,M1,1,0
1,-4,GDP00579,Asymmetric Diabetic Proximal Motor Neuropathy,M1,1,0
1,-3.2,GO:0051592,response to calcium ion,M1,1,0
1,-4.5,M5493,WNT SIGNALING,M1,1,0
1,-6.2,WP2572,Primary focal segmental glomerulosclerosis (FSGS),M1,1,0
1,-4.4,GO:0045995,regulation of embryonic development,M1,1,0
1,-4.9,hsa04390,Hippo signaling pathway,M1,1,0
1,-3.7,GO:0022401,negative adaptation of signaling pathway,M1,1,0
1,-2.4,GO:0090407,organophosphate biosynthetic process,M1,1,0
1,-5.8,R-HSA-397014,Muscle contraction,M1,1,0
1,-5.6,GO:0104004,cellular response to environmental stimulus,M1,1,0
1,-4.9,GO:0045786,negative regulation of cell cycle,M1,1,0
1,-6.5,GO:0055081,monoatomic anion homeostasis,M1,1,0
1,-3.9,M65,PID FRA PATHWAY,M1,1,0
1,-2.4,GO:0042149,cellular response to glucose starvation,M1,1,0
1,-5.2,GO:0006109,regulation of carbohydrate metabolic process,M1,1,0
1,-3,GO:0010517,regulation of phospholipase activity,M1,1,0
1,-5.3,R-HSA-8878159,Transcriptional regulation by RUNX3,M1,1,0
1,-2.2,R-HSA-166166,MyD88-independent TLR4 cascade,M1,1,0
1,-2.6,R-HSA-8853884,Transcriptional Regulation by VENTX,M1,1,0
1,-3,R-HSA-373755,Semaphorin interactions,M1,1,0
1,-4.4,GO:0051048,negative regulation of secretion,M1,1,0
1,-3.5,GO:0007204,positive regulation of cytosolic calcium ion concentration,M1,1,0
1,-2.2,GO:0008543,fibroblast growth factor receptor signaling pathway,M1,1,0
1,-4,GO:0000278,mitotic cell cycle,M1,1,0
1,-2,GDP05340,Optic Atrophy,M1,1,0
1,-2.4,R-HSA-9013148,CDC42 GTPase cycle,M1,1,0
1,-2.6,GO:1903115,regulation of actin filament-based movement,M1,1,0
1,-2.6,R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",M1,1,0
1,-5.1,GO:0061337,cardiac conduction,M1,1,0
1,-5.6,GO:0032835,glomerulus development,M1,1,0
1,-6.4,GDP00808,Bipolar Disorder,M1,1,0
1,-4.6,R-HSA-6802957,Oncogenic MAPK signaling,M1,1,0
1,-3.7,GO:0055074,calcium ion homeostasis,M1,1,0
1,-2.1,GDP03492,Hypoplasia of the maxilla,M1,1,0
1,-12,GO:0071417,cellular response to organonitrogen compound,M1,1,0
1,-4.3,GDP00480,Aortic Aneurysm,M1,1,0
1,-2.3,GDP00527,Arnold-Chiari malformation,M1,1,0
1,-4,GDP01327,Cirrhosis,M1,1,0
1,-3.8,GO:0031960,response to corticosteroid,M1,1,0
1,-7.9,hsa04071,Sphingolipid signaling pathway,M1,1,0
1,-3.8,GDP00912,Breast Adenocarcinoma,M1,1,0
1,-2.7,WP4538,Regulatory circuits of the STAT3 signaling pathway,M1,1,0
1,-4.8,WP3931,Embryonic stem cell pluripotency pathways,M1,1,0
1,-2.4,GO:0071774,response to fibroblast growth factor,M1,1,0
1,-2.6,GO:0022405,hair cycle process,M1,1,0
1,-4.4,M252,PID IL8 CXCR1 PATHWAY,M1,1,0
1,-2.4,GDP03299,Hypercholesterolemia,M1,1,0
1,-7.5,WP4008,NO/cGMP/PKG mediated neuroprotection,M1,1,0
1,-7.6,GDP00870,Brachydactyly,M1,1,0
1,-4,GDP06896,Symmetric Diabetic Proximal Motor Neuropathy,M1,1,0
1,-2.8,GO:0050818,regulation of coagulation,M1,1,0
1,-5,GO:0051345,positive regulation of hydrolase activity,M1,1,0
1,-2.4,GO:0042633,hair cycle,M1,1,0
1,-2.8,GO:0030324,lung development,M1,1,0
1,-2.1,GO:0042246,tissue regeneration,M1,1,0
1,-4.8,GO:0050709,negative regulation of protein secretion,M1,1,0
1,-3.4,R-HSA-2262752,Cellular responses to stress,M1,1,0
1,-2.8,GO:0018105,peptidyl-serine phosphorylation,M1,1,0
1,-9.2,WP2877,Vitamin D receptor pathway,M1,1,0
1,-3.2,GDP06058,Ptosis,M1,1,0
1,-3.4,M220,PID CASPASE PATHWAY,M1,1,0
1,-11,hsa05215,Prostate cancer,M1,1,0
1,-4.2,R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,M1,1,0
1,-2.7,GO:1902652,secondary alcohol metabolic process,M1,1,0
1,-3.4,GO:0043491,protein kinase B signaling,M1,1,0
1,-2.4,GO:1900047,negative regulation of hemostasis,M1,1,0
1,-5.6,WP3414,Initiation of transcription and translation elongation at the HIV-1 LTR,M1,1,0
1,-4.1,WP313,Hepatocyte growth factor receptor signaling,M1,1,0
1,-2,GO:1902107,positive regulation of leukocyte differentiation,M1,1,0
1,-3.1,GDP04916,Myoclonic Seizures,M1,1,0
1,-3.6,GO:0050807,regulation of synapse organization,M1,1,0
1,-2.4,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,M1,1,0
1,-8.8,GO:0050796,regulation of insulin secretion,M1,1,0
1,-2.8,hsa04137,Mitophagy - animal,M1,1,0
1,-3.1,GO:0061387,regulation of extent of cell growth,M1,1,0
1,-4.2,M165,PID SYNDECAN 4 PATHWAY,M1,1,0
1,-3.3,GO:0007405,neuroblast proliferation,M1,1,0
1,-11,GDP04358,Malignant Neoplasm,M1,1,0
1,-2.7,GDP03419,Hypodontia,M1,1,0
1,-2.2,WP2864,Apoptosis-related network due to altered Notch3 in ovarian cancer,M1,1,0
1,-4,GDP02057,Diabetic Mononeuropathy,M1,1,0
1,-4.1,hsa05415,Diabetic cardiomyopathy,M1,1,0
1,-3.4,GDP00576,Asthma,M1,1,0
1,-2.2,GO:0071320,cellular response to cAMP,M1,1,0
1,-3.5,GDP06073,Pulmonary Hypertension,M1,1,0
1,-2.7,GDP04209,Lung carcinoma,M1,1,0
1,-3.2,GO:0052547,regulation of peptidase activity,M1,1,0
1,-2.4,GO:0006638,neutral lipid metabolic process,M1,1,0
1,-5.4,GO:0099536,synaptic signaling,M1,1,0
1,-2.8,GO:0043500,muscle adaptation,M1,1,0
1,-3,GO:0031063,regulation of histone deacetylation,M1,1,0
1,-3.7,GO:1902306,negative regulation of sodium ion transmembrane transport,M1,1,0
1,-2.4,WP2038,Microtubule cytoskeleton regulation,M1,1,0
1,-3.7,WP2037,Prolactin signaling pathway,M1,1,0
1,-2.2,GO:0051155,positive regulation of striated muscle cell differentiation,M1,1,0
1,-3.3,GO:0051384,response to glucocorticoid,M1,1,0
1,-8.9,GO:0016055,Wnt signaling pathway,M1,1,0
1,-2,GO:0044091,membrane biogenesis,M1,1,0
1,-2.3,R-HSA-373752,Netrin-1 signaling,M1,1,0
1,-3.6,GDP02896,Gout,M1,1,0
1,-5.2,GO:0002831,regulation of response to biotic stimulus,M1,1,0
1,-3.3,GDP07133,Transient Ischemic Attack,M1,1,0
1,-3.2,GO:0051043,regulation of membrane protein ectodomain proteolysis,M1,1,0
1,-9.1,WP2355,Corticotropin-releasing hormone signaling pathway,M1,1,0
1,-2.1,GO:0048678,response to axon injury,M1,1,0
1,-3.5,GO:0010544,negative regulation of platelet activation,M1,1,0
1,-8.5,GO:0050878,regulation of body fluid levels,M1,1,0
1,-2.5,GO:0099504,synaptic vesicle cycle,M1,1,0
1,-2.3,GO:0051054,positive regulation of DNA metabolic process,M1,1,0
1,-5.6,GO:0043009,chordate embryonic development,M1,1,0
1,-7.8,GO:0051249,regulation of lymphocyte activation,M1,1,0
1,-2.5,GDP00319,Alopecia,M1,1,0
1,-3.2,GO:0030198,extracellular matrix organization,M1,1,0
1,-4.2,WP3863,T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection,M1,1,0
1,-4.1,M10,PID BCR 5PATHWAY,M1,1,0
1,-2.6,GDP01290,Choreoathetosis,M1,1,0
1,-3.9,GDP01507,Congenital Exomphalos,M1,1,0
1,-6.3,WP185,Integrin-mediated cell adhesion,M1,1,0
1,-4.1,GO:0062013,positive regulation of small molecule metabolic process,M1,1,0
1,-3.2,GO:0099172,presynapse organization,M1,1,0
1,-2.9,GO:0002862,negative regulation of inflammatory response to antigenic stimulus,M1,1,0
1,-4.1,GDP04464,Medulloblastoma,M1,1,0
1,-4.9,R-HSA-3899300,SUMOylation of transcription cofactors,M1,1,0
1,-2.5,GO:0010828,positive regulation of glucose transmembrane transport,M1,1,0
1,-9.9,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-3.4,M67,PID ARF6 TRAFFICKING PATHWAY,M1,1,0
1,-3.9,GO:0030900,forebrain development,M1,1,0
1,-27,GO:0003013,circulatory system process,M1,1,0
1,-15,GO:0030001,metal ion transport,M1,1,0
1,-3.5,GO:0001889,liver development,M1,1,0
1,-3.2,GO:0006706,steroid catabolic process,M1,1,0
1,-2.8,GO:1905207,regulation of cardiocyte differentiation,M1,1,0
1,-4.8,GO:0002009,morphogenesis of an epithelium,M1,1,0
1,-5.4,GO:0009792,embryo development ending in birth or egg hatching,M1,1,0
1,-4.5,GO:0032413,negative regulation of ion transmembrane transporter activity,M1,1,0
1,-9.8,hsa05205,Proteoglycans in cancer,M1,1,0
1,-4.7,GO:2000629,negative regulation of miRNA metabolic process,M1,1,0
1,-4,GO:0042593,glucose homeostasis,M1,1,0
1,-2.6,GO:0048754,branching morphogenesis of an epithelial tube,M1,1,0
1,-4.2,GDP00303,Alcoholic Liver Cirrhosis,M1,1,0
1,-2.8,GO:1900046,regulation of hemostasis,M1,1,0
1,-2.7,R-HSA-9013407,RHOH GTPase cycle,M1,1,0
1,-2.2,GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling,M1,1,0
1,-5.7,GO:0070372,regulation of ERK1 and ERK2 cascade,M1,1,0
1,-2.2,M278,PID RAC1 PATHWAY,M1,1,0
1,-3.1,GO:2001057,reactive nitrogen species metabolic process,M1,1,0
1,-2.2,GO:0010332,response to gamma radiation,M1,1,0
1,-3.8,GO:0032410,negative regulation of transporter activity,M1,1,0
1,-5,hsa04115,p53 signaling pathway,M1,1,0
1,-2.5,GO:1900274,regulation of phospholipase C activity,M1,1,0
1,-2.8,GO:0031349,positive regulation of defense response,M1,1,0
1,-2.9,GO:0030193,regulation of blood coagulation,M1,1,0
1,-3.1,GO:0090398,cellular senescence,M1,1,0
1,-4.3,GO:0016032,viral process,M1,1,0
1,-7.4,GO:0045936,negative regulation of phosphate metabolic process,M1,1,0
1,-3.5,R-HSA-9669938,Signaling by KIT in disease,M1,1,0
1,-3.3,GO:0014020,primary neural tube formation,M1,1,0
1,-2.2,GO:0046661,male sex differentiation,M1,1,0
1,-4,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,M1,1,0
1,-2.2,GDP03519,Hypotonia,M1,1,0
1,-2.1,GO:0001819,positive regulation of cytokine production,M1,1,0
1,-3,GDP04312,Macroglossia,M1,1,0
1,-9,GO:0043434,response to peptide hormone,M1,1,0
1,-2.8,GO:0048010,vascular endothelial growth factor receptor signaling pathway,M1,1,0
1,-13,GO:0044057,regulation of system process,M1,1,0
1,-2.7,GDP07300,Ventricular tachycardia,M1,1,0
1,-2.3,GO:0090132,epithelium migration,M1,1,0
1,-6.3,GO:0046545,development of primary female sexual characteristics,M1,1,0
1,-4.7,WP3981,miRNA regulation of prostate cancer signaling pathways,M1,1,0
1,-2,GO:0046034,ATP metabolic process,M1,1,0
1,-2.7,GDP00230,Adenoma,M1,1,0
1,-2.1,GO:0055008,cardiac muscle tissue morphogenesis,M1,1,0
1,-3.5,R-HSA-9707616,Heme signaling,M1,1,0
1,-2.5,GDP02824,Glaucoma,M1,1,0
1,-2.6,R-HSA-8853659,RET signaling,M1,1,0
1,-4.8,R-HSA-2173789,TGF-beta receptor signaling activates SMADs,M1,1,0
1,-2.7,WP1471,Target of rapamycin signaling,M1,1,0
1,-2.6,R-HSA-195253,Degradation of beta-catenin by the destruction complex,M1,1,0
1,-2.1,GDP00314,Allergic rhinitis,M1,1,0
1,-3.9,GO:0035641,locomotory exploration behavior,M1,1,0
1,-5.9,hsa04934,Cushing syndrome,M1,1,0
1,-2.2,GO:0051656,establishment of organelle localization,M1,1,0
1,-7.4,GO:0061045,negative regulation of wound healing,M1,1,0
1,-5.6,R-HSA-372708,p130Cas linkage to MAPK signaling for integrins,M1,1,0
1,-7.1,GO:0001933,negative regulation of protein phosphorylation,M1,1,0
1,-2.1,GO:0035306,positive regulation of dephosphorylation,M1,1,0
1,-4.3,M140,PID RANBP2 PATHWAY,M1,1,0
1,-2.2,GO:0055088,lipid homeostasis,M1,1,0
1,-2.2,GDP05443,Ovarian cancer,M1,1,0
1,-2.8,GO:0071398,cellular response to fatty acid,M1,1,0
1,-5.5,GO:0050767,regulation of neurogenesis,M1,1,0
1,-6.3,hsa05165,Human papillomavirus infection,M1,1,0
1,-2.8,GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,M1,1,0
1,-4.7,GO:0070665,positive regulation of leukocyte proliferation,M1,1,0
1,-3.1,WP4816,TGF-beta receptor signaling in skeletal dysplasias,M1,1,0
1,-3.7,GO:0031663,lipopolysaccharide-mediated signaling pathway,M1,1,0
1,-2.5,GO:0086003,cardiac muscle cell contraction,M1,1,0
