_MEMBER_cluster_1_x_name,_LogP_cluster_1_x_name,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-12.83390459210008,WP51,M1,1,0,WikiPathways,27,Regulation of actin cytoskeleton,,-12.83390459210008,14.610628019323673,13.872449937039043,30244,150,207,15,7.246376811594203,1.801941658435389,1129|1398|1445|2260|2335|3672|5156|5287|5596|5747|6237|8395|8503|10152|22808,CHRM2|CRK|CSK|FGFR1|FN1|ITGA1|PDGFRA|PIK3C2B|MAPK4|PTK2|RRAS|PIP5K1B|PIK3R3|ABI2|MRAS,-9.928882192036163,0,23.0,1.0,1.0,-12.83390459210008,14.610628019323673,
1,-12.813476438768284,GO:0007507,M1,1,0,GO Biological Processes,19,heart development,19_GO:0032502 developmental process,-12.813476438768284,6.4993896883112425,10.924596432789542,30244,562,207,25,12.077294685990339,2.264905988884942,1026|1605|1855|2335|2697|3643|4088|4205|4624|4846|5156|5728|5747|6497|6546|7040|7049|8572|10266|10614|10818|50507|59343|89780|150094,CDKN1A|DAG1|DVL1|FN1|GJA1|INSR|SMAD3|MEF2A|MYH6|NOS3|PDGFRA|PTEN|PTK2|SKI|SLC8A1|TGFB1|TGFBR3|PDLIM4|RAMP2|HEXIM1|FRS2|NOX4|SENP2|WNT3A|SIK1,-9.920035911254182,0,24.0,1.0,1.0,-12.813476438768284,6.4993896883112425,
1,-12.673745194772247,GO:0051223,M1,1,0,GO Biological Processes,19,regulation of protein transport,19_GO:0051179 localization,-12.673745194772247,6.756359777721928,10.980952359541332,30244,519,207,24,11.594202898550725,2.2252337976305867,348|406|1445|2534|2696|3728|3767|4088|4988|5208|5530|5581|5587|6558|6720|6833|6934|7040|7369|7514|8660|23236|55107|134957,APOE|BMAL1|CSK|FYN|GIPR|JUP|KCNJ11|SMAD3|OPRM1|PFKFB2|PPP3CA|PRKCE|PRKD1|SLC12A2|SREBF1|ABCC8|TCF7L2|TGFB1|UMOD|XPO1|IRS2|PLCB1|ANO1|STXBP5,-9.791585677667834,0,15.0,0.0,0.0,-14.279605332595441,14.082533030673417,
1,-12.659016156018723,GO:0035239,M1,1,0,GO Biological Processes,19,tube morphogenesis,19_GO:0032502 developmental process,-12.659016156018723,5.809822629186143,10.523115494475217,30244,679,207,27,13.043478260869565,2.340790878513763,348|596|857|1605|1855|2099|2335|4035|4088|4643|4846|4883|5156|5241|5587|5747|6201|6497|7040|7049|8503|8945|10266|23411|23654|56913|89780,APOE|BCL2|CAV1|DAG1|DVL1|ESR1|FN1|LRP1|SMAD3|MYO1E|NOS3|NPR3|PDGFRA|PGR|PRKD1|PTK2|RPS7|SKI|TGFB1|TGFBR3|PIK3R3|BTRC|RAMP2|SIRT1|PLXNB2|C1GALT1|WNT3A,-9.787852023215773,0,25.0,1.0,1.0,-12.659016156018723,10.14626945786366,
1,-12.62651699566069,GO:1903530,M1,1,0,GO Biological Processes,19,regulation of secretion by cell,19_GO:0051179 localization,-12.62651699566069,6.37461955467874,10.78271874543811,30244,573,207,25,12.077294685990339,2.264905988884942,164|348|406|1855|2268|2696|2697|3767|4988|5208|5217|5530|5581|5868|6558|6720|6833|6857|6934|7040|8660|11267|23236|55107|134957,AP1G1|APOE|BMAL1|DVL1|FGR|GIPR|GJA1|KCNJ11|OPRM1|PFKFB2|PFN2|PPP3CA|PRKCE|RAB5A|SLC12A2|SREBF1|ABCC8|SYT1|TCF7L2|TGFB1|IRS2|SNF8|PLCB1|ANO1|STXBP5,-9.77000323964237,0,15.0,0.0,0.0,-14.279605332595441,14.082533030673417,
1,-12.619978073375382,GO:0034330,M1,1,0,GO Biological Processes,19,cell junction organization,19_GO:0009987 cellular process,-12.619978073375382,6.717530123826975,10.938909471635691,30244,522,207,24,11.594202898550725,2.2252337976305867,348|596|1398|1445|1488|1500|1855|2335|2534|2697|3643|3728|4088|5217|5586|5728|6259|7040|7094|7205|10266|10979|23654|89780,APOE|BCL2|CRK|CSK|CTBP2|CTNND1|DVL1|FN1|FYN|GJA1|INSR|JUP|SMAD3|PFN2|PKN2|PTEN|RYK|TGFB1|TLN1|TRIP6|RAMP2|FERMT2|PLXNB2|WNT3A,-9.77000323964237,0,26.0,1.0,1.0,-12.619978073375382,8.378854778106763,
1,-12.58789022830476,GO:1902074,M1,1,0,GO Biological Processes,19,response to salt,19_GO:0050896 response to stimulus,-12.58789022830476,8.053102057894938,11.501255966040555,30244,381,207,21,10.144927536231885,2.0985078652280813,595|857|1129|1584|1785|2534|2696|3767|4205|4988|5530|5581|6546|6558|6857|7369|9033|10060|23236|23376|27347,CCND1|CAV1|CHRM2|CYP11B1|DNM2|FYN|GIPR|KCNJ11|MEF2A|OPRM1|PPP3CA|PRKCE|SLC8A1|SLC12A2|SYT1|UMOD|PKD2L1|ABCC9|PLCB1|UFL1|STK39,-9.748134559753435,0,11.0,0.0,0.0,-16.02662406052627,8.053102057894938,
1,-12.460823697673387,hsa05200,M1,1,0,KEGG Pathway,24,Pathways in cancer,,-12.460823697673387,6.603673681050247,10.81474232581571,30244,531,207,24,11.594202898550725,2.2252337976305867,595|596|842|898|1026|1398|1488|1855|2099|2260|2335|3728|4088|4292|4792|5156|5728|5747|5970|6934|7040|8503|23236|89780,CCND1|BCL2|CASP9|CCNE1|CDKN1A|CRK|CTBP2|DVL1|ESR1|FGFR1|FN1|JUP|SMAD3|MLH1|NFKBIA|PDGFRA|PTEN|PTK2|RELA|TCF7L2|TGFB1|PIK3R3|PLCB1|WNT3A,-9.635267022243347,0,20.0,0.0,0.0,-13.428396823839595,29.22125603864734,
1,-12.455278632598915,R-HSA-2219528,M1,1,0,Reactome Gene Sets,6,PI3K/AKT Signaling in Cancer,,-12.455278632598915,18.26328502415459,14.639890109823522,30244,104,207,13,6.280193236714976,1.6862308203856435,842|1026|2099|2260|2309|2534|5156|5728|8503|8660|10818|79109|152831,CASP9|CDKN1A|ESR1|FGFR1|FOXO3|FYN|PDGFRA|PTEN|PIK3R3|IRS2|FRS2|MAPKAP1|KLB,-9.635267022243347,0,3.0,0.0,0.0,-19.57542130116976,18.26328502415459,
1,-12.318832469898474,WP5087,M1,1,0,WikiPathways,27,Malignant pleural mesothelioma,,-12.318832469898474,7.305314009661835,11.060254255171087,30244,440,207,22,10.628019323671497,2.1421095945553446,59|595|596|898|1026|1488|1855|2260|2335|3643|3672|5156|5571|5728|5747|6259|6934|7040|8945|51422|59343|89780,ACTA2|CCND1|BCL2|CCNE1|CDKN1A|CTBP2|DVL1|FGFR1|FN1|INSR|ITGA1|PDGFRA|PRKAG1|PTEN|PTK2|RYK|TCF7L2|TGFB1|BTRC|PRKAG2|SENP2|WNT3A,-9.508366177449137,0,20.0,0.0,0.0,-13.428396823839595,29.22125603864734,
1,-12.248933861534956,GO:0071417,M1,1,0,GO Biological Processes,19,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-12.248933861534956,6.128619135622346,10.49772538133341,30244,596,207,25,12.077294685990339,2.264905988884942,154|358|857|1129|1373|1398|1445|1584|1785|2534|2697|3643|3728|4035|4988|5156|5747|5970|6546|6720|8412|8503|8660|23236|55107,ADRB2|AQP1|CAV1|CHRM2|CPS1|CRK|CSK|CYP11B1|DNM2|FYN|GJA1|INSR|JUP|LRP1|OPRM1|PDGFRA|PTK2|RELA|SLC8A1|SREBF1|BCAR3|PIK3R3|IRS2|PLCB1|ANO1,-9.447807595339762,0,10.0,0.0,0.0,-16.171686416471058,8.402278094179747,
1,-12.236440055253235,GO:0070201,M1,1,0,GO Biological Processes,19,regulation of establishment of protein localization,19_GO:0051179 localization,-12.236440055253235,6.445865302642796,10.640387657063036,30244,544,207,24,11.594202898550725,2.2252337976305867,348|406|1445|2534|2696|3728|3767|4088|4988|5208|5530|5581|5587|6558|6720|6833|6934|7040|7369|7514|8660|23236|55107|134957,APOE|BMAL1|CSK|FYN|GIPR|JUP|KCNJ11|SMAD3|OPRM1|PFKFB2|PPP3CA|PRKCE|PRKD1|SLC12A2|SREBF1|ABCC8|TCF7L2|TGFB1|UMOD|XPO1|IRS2|PLCB1|ANO1|STXBP5,-9.44445716849791,0,15.0,0.0,0.0,-14.279605332595441,14.082533030673417,
1,-12.147311095288012,GO:0001934,M1,1,0,GO Biological Processes,19,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-12.147311095288012,5.525027402265254,10.157993395014838,30244,714,207,27,13.043478260869565,2.340790878513763,154|595|596|857|1026|1445|1605|1855|2260|2534|2547|3643|5217|5571|5587|5747|7040|7525|8412|8503|10979|23411|28232|50507|51422|79109|89780,ADRB2|CCND1|BCL2|CAV1|CDKN1A|CSK|DAG1|DVL1|FGFR1|FYN|XRCC6|INSR|PFN2|PRKAG1|PRKD1|PTK2|TGFB1|YES1|BCAR3|PIK3R3|FERMT2|SIRT1|SLCO3A1|NOX4|PRKAG2|MAPKAP1|WNT3A,-9.364283051185614,0,4.0,0.0,0.0,-19.176122969583485,8.027817593034984,
1,-12.06895356852419,GO:0051047,M1,1,0,GO Biological Processes,19,positive regulation of secretion,19_GO:0051179 localization,-12.06895356852419,8.757158749752358,11.52577265276802,30244,317,207,19,9.178743961352657,2.006782046164386,164|358|2268|2696|4881|5208|5530|5581|5868|6558|6833|6857|6934|7040|8660|11267|23236|55107|134957,AP1G1|AQP1|FGR|GIPR|NPR1|PFKFB2|PPP3CA|PRKCE|RAB5A|SLC12A2|ABCC8|SYT1|TCF7L2|TGFB1|IRS2|SNF8|PLCB1|ANO1|STXBP5,-9.294699448729297,0,15.0,0.0,0.0,-14.279605332595441,14.082533030673417,
1,-12.006057464592667,GO:0061061,M1,1,0,GO Biological Processes,19,muscle structure development,19_GO:0032502 developmental process,-12.006057464592667,6.641194554238032,10.623308365390663,30244,506,207,23,11.11111111111111,2.1843252763688463,463|596|857|905|1106|1605|1655|4205|4624|4773|5156|5530|6497|6546|6934|7040|7049|8572|10266|23411|50507|89780|150094,ZFHX3|BCL2|CAV1|CCNT2|CHD2|DAG1|DDX5|MEF2A|MYH6|NFATC2|PDGFRA|PPP3CA|SKI|SLC8A1|TCF7L2|TGFB1|TGFBR3|PDLIM4|RAMP2|SIRT1|NOX4|WNT3A|SIK1,-9.240403516559692,0,27.0,1.0,1.0,-12.006057464592667,11.116782188615836,
1,-11.982913114405278,GO:0071900,M1,1,0,GO Biological Processes,19,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-11.982913114405278,8.027817593034984,11.198251223296822,30244,364,207,20,9.66183574879227,2.05343179799038,154|348|595|857|898|905|1026|1031|1445|1843|2260|3643|5728|6546|7040|10614|10979|23411|50507|80824,ADRB2|APOE|CCND1|CAV1|CCNE1|CCNT2|CDKN1A|CDKN2C|CSK|DUSP1|FGFR1|INSR|PTEN|SLC8A1|TGFB1|HEXIM1|FERMT2|SIRT1|NOX4|DUSP16,-9.225692333909166,0,4.0,0.0,0.0,-19.176122969583485,8.027817593034984,
1,-11.8824317620451,WP4659,M1,1,0,WikiPathways,27,Gastrin signaling pathway,,-11.8824317620451,16.516362108800674,13.8393533480907,30244,115,207,13,6.280193236714976,1.6862308203856435,595|887|1026|1398|2309|2534|4792|5581|5587|5747|5970|7525|8503,CCND1|CCKBR|CDKN1A|CRK|FOXO3|FYN|NFKBIA|PRKCE|PRKD1|PTK2|RELA|YES1|PIK3R3,-9.133483507514978,0,28.0,1.0,1.0,-11.8824317620451,17.982311408398363,
1,-11.872920814489676,GO:0040008,M1,1,0,GO Biological Processes,19,regulation of growth,19_GO:0040007 growth,-11.872920814489676,5.891382265856319,10.215859939188885,30244,620,207,25,12.077294685990339,2.264905988884942,154|348|596|1026|1031|1785|2335|2697|3643|4088|4624|4881|5728|6259|6857|7040|7049|23236|23327|23411|54617|79068|79109|85004|89780,ADRB2|APOE|BCL2|CDKN1A|CDKN2C|DNM2|FN1|GJA1|INSR|SMAD3|MYH6|NPR1|PTEN|RYK|SYT1|TGFB1|TGFBR3|PLCB1|NEDD4L|SIRT1|INO80|FTO|MAPKAP1|RERG|WNT3A,-9.132090450181733,0,29.0,1.0,1.0,-11.872920814489676,8.414497812175934,
1,-11.822025129970063,WP138,M1,1,0,WikiPathways,27,Androgen receptor signaling pathway,,-11.822025129970063,19.266762223283962,14.4872627936173,30244,91,207,12,5.797101449275362,1.6242482612208529,595|857|898|1026|4088|5728|5747|5970|7329|8554|9612|23411,CCND1|CAV1|CCNE1|CDKN1A|SMAD3|PTEN|PTK2|RELA|UBE2I|PIAS1|NCOR2|SIRT1,-9.089163695333395,0,13.0,0.0,0.0,-14.994615779674824,19.266762223283962,
1,-11.732557952547523,GO:0031667,M1,1,0,GO Biological Processes,19,response to nutrient levels,19_GO:0050896 response to stimulus,-11.732557952547523,6.824497164015302,10.576133475878429,30244,471,207,22,10.628019323671497,2.1421095945553446,154|348|490|595|596|1026|1373|2309|2696|4988|5287|5571|5587|6546|6581|6720|9213|23411|27347|51422|79109|84251,ADRB2|APOE|ATP2B1|CCND1|BCL2|CDKN1A|CPS1|FOXO3|GIPR|OPRM1|PIK3C2B|PRKAG1|PRKD1|SLC8A1|SLC22A3|SREBF1|XPR1|SIRT1|STK39|PRKAG2|MAPKAP1|SGIP1,-9.007521855422812,0,30.0,1.0,1.0,-11.732557952547523,7.757855585481595,
1,-11.688293443976109,GDP00225,M1,1,0,GeDiPNet,37,Adenocarcinoma,,-11.688293443976109,10.923834033139192,12.094224981264064,30244,214,207,16,7.729468599033816,1.8561845640053805,348|358|595|596|1152|2099|2309|4846|5241|5587|5728|6934|7040|8289|10266|57419,APOE|AQP1|CCND1|BCL2|CKB|ESR1|FOXO3|NOS3|PGR|PRKD1|PTEN|TCF7L2|TGFB1|ARID1A|RAMP2|SLC24A3,-8.970944175517689,0,31.0,1.0,1.0,-11.688293443976109,10.923834033139192,
1,-11.646612746648888,GO:1901699,M1,1,0,GO Biological Processes,19,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-11.646612746648888,5.7522157556392415,10.0470941660822,30244,635,207,25,12.077294685990339,2.264905988884942,154|358|857|1129|1373|1398|1445|1584|1785|2534|2697|3643|3728|4035|4988|5156|5747|5970|6546|6720|8412|8503|8660|23236|55107,ADRB2|AQP1|CAV1|CHRM2|CPS1|CRK|CSK|CYP11B1|DNM2|FYN|GJA1|INSR|JUP|LRP1|OPRM1|PDGFRA|PTK2|RELA|SLC8A1|SREBF1|BCAR3|PIK3R3|IRS2|PLCB1|ANO1,-8.936816616080913,0,10.0,0.0,0.0,-16.171686416471058,8.402278094179747,
1,-11.601662788729636,GO:0033674,M1,1,0,GO Biological Processes,19,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-11.601662788729636,7.152055673794804,10.653708910379697,30244,429,207,21,10.144927536231885,2.0985078652280813,154|595|1026|1445|1605|2260|2268|2547|3643|5156|5208|5571|5587|5747|6259|7040|10979|23411|50507|51422|89780,ADRB2|CCND1|CDKN1A|CSK|DAG1|FGFR1|FGR|XRCC6|INSR|PDGFRA|PFKFB2|PRKAG1|PRKD1|PTK2|RYK|TGFB1|FERMT2|SIRT1|NOX4|PRKAG2|WNT3A,-8.899290676240868,0,4.0,0.0,0.0,-19.176122969583485,8.027817593034984,
1,-11.55637510422539,WP4172,M1,1,0,WikiPathways,27,PI3K-Akt signaling pathway,,-11.55637510422539,8.188847562452796,11.049854273089835,30244,339,207,19,9.178743961352657,2.006782046164386,595|596|842|898|1026|1129|2260|2309|2335|3643|3672|4846|5156|5529|5586|5728|5747|5970|8503,CCND1|BCL2|CASP9|CCNE1|CDKN1A|CHRM2|FGFR1|FOXO3|FN1|INSR|ITGA1|NOS3|PDGFRA|PPP2R5E|PKN2|PTEN|PTK2|RELA|PIK3R3,-8.861302230478122,0,32.0,1.0,1.0,-11.55637510422539,8.188847562452796,
1,-11.535270192234584,GO:0045785,M1,1,0,GO Biological Processes,19,positive regulation of cell adhesion,19_GO:0048518 positive regulation of biological process,-11.535270192234584,6.668751378114538,10.414758481827462,30244,482,207,22,10.628019323671497,2.1421095945553446,463|857|1398|1445|1605|1785|2309|2335|2534|3728|4088|5530|5581|5970|6237|6541|7525|8289|8861|10979|57580|89780,ZFHX3|CAV1|CRK|CSK|DAG1|DNM2|FOXO3|FN1|FYN|JUP|SMAD3|PPP3CA|PRKCE|RELA|RRAS|SLC7A1|YES1|ARID1A|LDB1|FERMT2|PREX1|WNT3A,-8.84737590311444,0,33.0,1.0,1.0,-11.535270192234584,13.697463768115941,
1,-11.483578183246795,hsa05215,M1,1,0,KEGG Pathway,24,Prostate cancer,,-11.483578183246795,18.07500373524578,13.982793829411467,30244,97,207,12,5.797101449275362,1.6242482612208529,595|596|842|898|1026|2260|4792|5156|5728|5970|6934|8503,CCND1|BCL2|CASP9|CCNE1|CDKN1A|FGFR1|NFKBIA|PDGFRA|PTEN|RELA|TCF7L2|PIK3R3,-8.802745748614138,0,18.0,0.0,0.0,-13.83053039168606,23.377004830917873,
1,-11.46353754839198,GO:0008217,M1,1,0,GO Biological Processes,19,regulation of blood pressure,19_GO:0032501 multicellular organismal process,-11.46353754839198,11.78276453171264,12.245481983032619,30244,186,207,15,7.246376811594203,1.801941658435389,59|154|490|1584|4088|4624|4846|4881|4883|7369|10060|10266|23576|27347|83988,ACTA2|ADRB2|ATP2B1|CYP11B1|SMAD3|MYH6|NOS3|NPR1|NPR3|UMOD|ABCC9|RAMP2|DDAH1|STK39|NCALD,-8.78965397371465,0,1.0,0.0,0.0,-26.739703068371153,18.263285024154587,
1,-11.235828406720128,M186,M1,1,0,Canonical Pathways,11,PID PDGFRB PATHWAY,,-11.235828406720128,14.723888701644011,12.967311361482047,30244,129,207,13,6.280193236714976,1.6862308203856435,59|1398|1445|1785|2268|2534|4035|5581|5728|5868|7525|8503|9351,ACTA2|CRK|CSK|DNM2|FGR|FYN|LRP1|PRKCE|PTEN|RAB5A|YES1|PIK3R3|NHERF2,-8.568784256573103,0,34.0,1.0,1.0,-11.235828406720128,17.532753623188405,
1,-11.228279446169918,hsa04151,M1,1,0,KEGG Pathway,24,PI3K-Akt signaling pathway,,-11.228279446169918,7.841862496247169,10.749353505479982,30244,354,207,19,9.178743961352657,2.006782046164386,595|596|842|898|1026|1129|2260|2309|2335|3643|3672|4846|5156|5529|5586|5728|5747|5970|8503,CCND1|BCL2|CASP9|CCNE1|CDKN1A|CHRM2|FGFR1|FOXO3|FN1|INSR|ITGA1|NOS3|PDGFRA|PPP2R5E|PKN2|PTEN|PTK2|RELA|PIK3R3,-8.567968678681861,0,32.0,0.0,0.0,-11.55637510422539,8.188847562452796,
1,-11.206637227500638,GO:0009991,M1,1,0,GO Biological Processes,19,response to extracellular stimulus,19_GO:0050896 response to stimulus,-11.206637227500638,6.415844639223966,10.147568814239538,30244,501,207,22,10.628019323671497,2.1421095945553446,154|348|490|595|596|1026|1373|2309|2696|4988|5287|5571|5587|6546|6581|6720|9213|23411|27347|51422|79109|84251,ADRB2|APOE|ATP2B1|CCND1|BCL2|CDKN1A|CPS1|FOXO3|GIPR|OPRM1|PIK3C2B|PRKAG1|PRKD1|SLC8A1|SLC22A3|SREBF1|XPR1|SIRT1|STK39|PRKAG2|MAPKAP1|SGIP1,-8.552957038911595,0,30.0,0.0,0.0,-11.732557952547523,7.757855585481595,
1,-11.171318401321857,GO:0007420,M1,1,0,GO Biological Processes,19,brain development,19_GO:0032502 developmental process,-11.171318401321857,5.012540743605325,9.468515496288578,30244,787,207,27,13.043478260869565,2.340790878513763,358|463|490|596|1152|1398|1445|1500|2009|2534|2904|5530|5728|6259|6497|6546|6857|8633|8660|8861|9612|10818|23236|23654|57282|79109|89780,AQP1|ZFHX3|ATP2B1|BCL2|CKB|CRK|CSK|CTNND1|EML1|FYN|GRIN2B|PPP3CA|PTEN|RYK|SKI|SLC8A1|SYT1|UNC5C|IRS2|LDB1|NCOR2|FRS2|PLCB1|PLXNB2|SLC4A10|MAPKAP1|WNT3A,-8.530603189897182,0,35.0,1.0,1.0,-11.171318401321857,10.62591128678085,
1,-11.171318401321857,GO:0008285,M1,1,0,GO Biological Processes,19,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-11.171318401321857,5.012540743605325,9.468515496288578,30244,787,207,27,13.043478260869565,2.340790878513763,348|596|658|857|1026|1031|1445|1488|1843|3159|3672|4088|4846|4881|4883|4988|5728|6497|6833|7040|7049|7369|23576|50507|84871|85004|94241,APOE|BCL2|BMPR1B|CAV1|CDKN1A|CDKN2C|CSK|CTBP2|DUSP1|HMGA1|ITGA1|SMAD3|NOS3|NPR1|NPR3|OPRM1|PTEN|SKI|ABCC8|TGFB1|TGFBR3|UMOD|DDAH1|NOX4|AGBL4|RERG|TP53INP1,-8.530603189897182,0,29.0,0.0,0.0,-11.872920814489676,8.414497812175934,
1,-11.157942826893096,GO:1901653,M1,1,0,GO Biological Processes,19,cellular response to peptide,19_GO:0050896 response to stimulus,-11.157942826893096,8.402278094179747,10.928140813867795,30244,313,207,18,8.695652173913043,1.958446158528047,154|857|1373|1398|1445|1584|2534|2697|3643|4035|5747|5970|6720|8412|8503|8660|23236|55107,ADRB2|CAV1|CPS1|CRK|CSK|CYP11B1|FYN|GJA1|INSR|LRP1|PTK2|RELA|SREBF1|BCAR3|PIK3R3|IRS2|PLCB1|ANO1,-8.52356779349944,0,10.0,0.0,0.0,-16.171686416471058,8.402278094179747,
1,-11.060444383718913,GO:0050708,M1,1,0,GO Biological Processes,19,regulation of protein secretion,19_GO:0051179 localization,-11.060444383718913,9.032024593763722,11.107711231846615,30244,275,207,17,8.21256038647343,1.9082960132365834,348|406|2696|3767|4988|5208|5530|5581|6558|6720|6833|6934|7040|8660|23236|55107|134957,APOE|BMAL1|GIPR|KCNJ11|OPRM1|PFKFB2|PPP3CA|PRKCE|SLC12A2|SREBF1|ABCC8|TCF7L2|TGFB1|IRS2|PLCB1|ANO1|STXBP5,-8.432318299602258,0,15.0,0.0,0.0,-14.279605332595441,14.082533030673417,
1,-10.941223605504739,GO:0061041,M1,1,0,GO Biological Processes,19,regulation of wound healing,19_GO:0050896 response to stimulus,-10.941223605504739,13.966041489059393,12.580712495664343,30244,136,207,13,6.280193236714976,1.6862308203856435,59|348|857|1398|4088|4846|5156|5581|5728|5747|6558|6833|10979,ACTA2|APOE|CAV1|CRK|SMAD3|NOS3|PDGFRA|PRKCE|PTEN|PTK2|SLC12A2|ABCC8|FERMT2,-8.320494737028874,0,36.0,1.0,1.0,-10.941223605504739,23.069412662090006,
1,-10.936386364728516,R-HSA-5673001,M1,1,0,Reactome Gene Sets,6,RAF/MAP kinase cascade,,-10.936386364728516,8.870738440303656,10.98408618469794,30244,280,207,17,8.21256038647343,1.9082960132365834,1445|1843|1844|2260|2335|2534|2904|5156|5529|5747|5774|7094|8660|10818|22808|80824|152831,CSK|DUSP1|DUSP2|FGFR1|FN1|FYN|GRIN2B|PDGFRA|PPP2R5E|PTK2|PTPN3|TLN1|IRS2|FRS2|MRAS|DUSP16|KLB,-8.320494737028874,0,3.0,0.0,0.0,-19.57542130116976,18.26328502415459,
1,-10.892019293589017,GO:0071559,M1,1,0,GO Biological Processes,19,response to transforming growth factor beta,19_GO:0050896 response to stimulus,-10.892019293589017,12.103478832575822,12.01624939520794,30244,169,207,14,6.763285024154589,1.7453685823899043,59|463|857|1398|2534|4053|4088|5747|6497|7040|7049|7525|10979|23411,ACTA2|ZFHX3|CAV1|CRK|FYN|LTBP2|SMAD3|PTK2|SKI|TGFB1|TGFBR3|YES1|FERMT2|SIRT1,-8.286576051837615,0,14.0,0.0,0.0,-14.482520395382611,24.351046698872786,
1,-10.89056845623755,GO:0007169,M1,1,0,GO Biological Processes,19,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-10.89056845623755,6.990731109724245,10.238581491513523,30244,418,207,20,9.66183574879227,2.05343179799038,154|1398|2260|2268|2534|3643|4643|5156|5587|5747|6259|6720|7040|7525|8412|8503|8660|10818|23236|152831,ADRB2|CRK|FGFR1|FGR|FYN|INSR|MYO1E|PDGFRA|PRKD1|PTK2|RYK|SREBF1|TGFB1|YES1|BCAR3|PIK3R3|IRS2|FRS2|PLCB1|KLB,-8.286576051837615,0,10.0,0.0,0.0,-16.171686416471058,8.402278094179747,
1,-10.855343154653033,GDP04358,M1,1,0,GeDiPNet,37,Malignant Neoplasm,,-10.855343154653033,10.69070342877342,11.55736496882861,30244,205,207,15,7.246376811594203,1.801941658435389,463|490|595|898|1026|1031|2099|2260|4846|5728|6934|8289|8395|64116|79068,ZFHX3|ATP2B1|CCND1|CCNE1|CDKN1A|CDKN2C|ESR1|FGFR1|NOS3|PTEN|TCF7L2|ARID1A|PIP5K1B|SLC39A8|FTO,-8.257180293913821,0,22.0,0.0,0.0,-12.867400991068054,19.923583662714098,
1,-10.834751110518559,GO:0048732,M1,1,0,GO Biological Processes,19,gland development,19_GO:0032502 developmental process,-10.834751110518559,6.940915923669203,10.19032699244391,30244,421,207,20,9.66183574879227,2.05343179799038,595|596|857|887|1373|1605|2099|3643|4088|5156|5241|5774|5970|7040|7049|8660|8945|9612|10818|89780,CCND1|BCL2|CAV1|CCKBR|CPS1|DAG1|ESR1|INSR|SMAD3|PDGFRA|PGR|PTPN3|RELA|TGFB1|TGFBR3|IRS2|BTRC|NCOR2|FRS2|WNT3A,-8.242340578668438,0,37.0,1.0,1.0,-10.834751110518559,6.940915923669203,
1,-10.790806482914638,R-HSA-5684996,M1,1,0,Reactome Gene Sets,6,MAPK1/MAPK3 signaling,,-10.790806482914638,8.68463903246512,10.839753614915887,30244,286,207,17,8.21256038647343,1.9082960132365834,1445|1843|1844|2260|2335|2534|2904|5156|5529|5747|5774|7094|8660|10818|22808|80824|152831,CSK|DUSP1|DUSP2|FGFR1|FN1|FYN|GRIN2B|PDGFRA|PPP2R5E|PTK2|PTPN3|TLN1|IRS2|FRS2|MRAS|DUSP16|KLB,-8.204073083956208,0,3.0,0.0,0.0,-19.57542130116976,18.26328502415459,
1,-10.684176983012485,R-HSA-199418,M1,1,0,Reactome Gene Sets,6,Negative regulation of the PI3K/AKT network,,-10.684176983012485,15.51571117096319,12.833351730219407,30244,113,207,12,5.797101449275362,1.6242482612208529,2099|2260|2534|3643|5156|5529|5728|8395|8503|8660|10818|152831,ESR1|FGFR1|FYN|INSR|PDGFRA|PPP2R5E|PTEN|PIP5K1B|PIK3R3|IRS2|FRS2|KLB,-8.103047461572054,0,3.0,0.0,0.0,-19.57542130116976,18.26328502415459,
1,-10.635121266541008,GO:0031400,M1,1,0,GO Biological Processes,19,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-10.635121266541008,6.3524469649233355,9.843997809371118,30244,483,207,21,10.144927536231885,2.0985078652280813,348|857|1026|1031|1843|1855|2534|4035|5581|5728|5970|6201|6546|7040|10614|23376|23411|51422|59343|80824|135112,APOE|CAV1|CDKN1A|CDKN2C|DUSP1|DVL1|FYN|LRP1|PRKCE|PTEN|RELA|RPS7|SLC8A1|TGFB1|HEXIM1|UFL1|SIRT1|PRKAG2|SENP2|DUSP16|NCOA7,-8.059524233700538,0,38.0,1.0,1.0,-10.635121266541008,12.487716255832199,
